# timestamp workers_connected workers_init workers_idle workers_busy workers_able workers_joined workers_removed workers_released workers_idled_out workers_blacklisted workers_fast_aborted workers_lost tasks_waiting tasks_on_workers tasks_running tasks_with_results tasks_submitted tasks_dispatched tasks_done tasks_failed tasks_cancelled tasks_exhausted_attempts time_when_started time_send time_receive time_send_good time_receive_good time_status_msgs time_internal time_polling time_application time_execute time_execute_good time_execute_exhaustion bytes_sent bytes_received bandwidth capacity_tasks capacity_cores capacity_memory capacity_disk capacity_instantaneous capacity_weighted total_cores total_memory total_disk committed_cores committed_memory committed_disk max_cores max_memory max_disk min_cores min_memory min_disk
1522085393158332 0 0 0 0 0 0 0 0 0 0 0 0 67 0 0 0 66 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393159223 0 0 0 0 0 0 0 0 0 0 0 0 68 0 0 0 67 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393160356 0 0 0 0 0 0 0 0 0 0 0 0 69 0 0 0 68 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393161712 0 0 0 0 0 0 0 0 0 0 0 0 70 0 0 0 69 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393162862 0 0 0 0 0 0 0 0 0 0 0 0 71 0 0 0 70 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393165473 0 0 0 0 0 0 0 0 0 0 0 0 72 0 0 0 71 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393168088 0 0 0 0 0 0 0 0 0 0 0 0 73 0 0 0 72 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393170698 0 0 0 0 0 0 0 0 0 0 0 0 74 0 0 0 73 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393173315 0 0 0 0 0 0 0 0 0 0 0 0 75 0 0 0 74 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393175950 0 0 0 0 0 0 0 0 0 0 0 0 76 0 0 0 75 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393178585 0 0 0 0 0 0 0 0 0 0 0 0 77 0 0 0 76 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393179511 0 0 0 0 0 0 0 0 0 0 0 0 78 0 0 0 77 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393180433 0 0 0 0 0 0 0 0 0 0 0 0 79 0 0 0 78 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393183065 0 0 0 0 0 0 0 0 0 0 0 0 80 0 0 0 79 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393185715 0 0 0 0 0 0 0 0 0 0 0 0 81 0 0 0 80 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393188354 0 0 0 0 0 0 0 0 0 0 0 0 82 0 0 0 81 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393189746 0 0 0 0 0 0 0 0 0 0 0 0 83 0 0 0 82 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393192383 0 0 0 0 0 0 0 0 0 0 0 0 84 0 0 0 83 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393196364 0 0 0 0 0 0 0 0 0 0 0 0 85 0 0 0 84 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393197555 0 0 0 0 0 0 0 0 0 0 0 0 86 0 0 0 85 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393198742 0 0 0 0 0 0 0 0 0 0 0 0 87 0 0 0 86 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393201375 0 0 0 0 0 0 0 0 0 0 0 0 88 0 0 0 87 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393204004 0 0 0 0 0 0 0 0 0 0 0 0 89 0 0 0 88 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393205422 0 0 0 0 0 0 0 0 0 0 0 0 90 0 0 0 89 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393206605 0 0 0 0 0 0 0 0 0 0 0 0 91 0 0 0 90 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393208002 0 0 0 0 0 0 0 0 0 0 0 0 92 0 0 0 91 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393209192 0 0 0 0 0 0 0 0 0 0 0 0 93 0 0 0 92 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393210143 0 0 0 0 0 0 0 0 0 0 0 0 94 0 0 0 93 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393212807 0 0 0 0 0 0 0 0 0 0 0 0 95 0 0 0 94 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393215458 0 0 0 0 0 0 0 0 0 0 0 0 96 0 0 0 95 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393216939 0 0 0 0 0 0 0 0 0 0 0 0 97 0 0 0 96 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393219618 0 0 0 0 0 0 0 0 0 0 0 0 98 0 0 0 97 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
1522085393221050 0 0 0 0 0 0 0 0 0 0 0 0 99 0 0 0 98 0 0 0 0 0 1522085393023090 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0 0 0 0 0 0 0 0 0 0 0 0
