1522284712    587    587     15     15      1
1522284712    588    588     15     15      2
1522284713    589    589     15     15      2
1522284713    590    590     15     15      1
1522284713    591    591     15     15      1
1522284714    592    592     15     15      1
1522284714    593    593     15     15      0
1522284717    594    594     15     15      0
1522284721    595    595     15     15      0
1522284721    596    596     15     15      0
1522284726    597    597     15     15      0
1522284726    598    598     15     15      3
1522284727    599    599     15     15      0
1522284727    600    600     15     15      2
1522284728    601    601     15     15      2
1522284728    602    602     15     15      2
1522284729    603    603     15     15      3
1522284729    604    604     15     15      2
1522284729    605    605     15     15      1
1522284730    606    606     15     15      1
1522284730    607    607     15     15      1
1522284731    608    608     15     15      1
1522284731    609    609     15     15      0
1522284732    610    610     15     15      1
1522284732    611    611     15     15      0
1522284735    612    612     15     15      1
1522284735    613    613     15     15      4
1522284735    614    614     15     15      3
1522284736    615    615     15     15      2
1522284736    616    616     15     15      1
1522284737    617    617     15     15      1
1522284737    618    618     15     15      2
1522284738    619    619     15     15      2
1522284738    620    620     15     15      1
1522284739    621    621     15     15      2
1522284739    622    622     15     15      1
1522284739    623    623     15     15      1
1522284740    624    624     15     15      0
1522284741    625    625     15     15      0
1522284741    626    626     15     15      0
1522284749    627    627     15     15      1
1522284751    628    628     15     15      0
1522284751    629    629     15     15      0
1522284751    630    630     15     15      2
1522284752    631    631     15     15      4
1522284752    632    632     15     15      3
1522284753    633    633     15     15      2
1522284753    634    634     15     15      3
1522284754    635    635     15     15      2
1522284754    636    636     15     15      2
1522284755    637    637     15     15      1
1522284755    638    638     15     15      1
1522284756    639    639     15     15      1
1522284756    640    640     15     15      0
1522284756    641    641     15     15      1
1522284757    642    642     15     15      1
1522284760    643    643     15     15      1
1522284760    644    644     15     15      4
1522284760    645    645     15     15      4
1522284761    646    646     15     15      2
1522284761    647    647     15     15      1
1522284762    648    648     15     15      1
1522284762    649    649     15     15      2
1522284763    650    650     15     15      1
1522284763    651    651     15     15      1
1522284764    652    652     15     15      1
1522284764    653    653     15     15      0
1522284764    654    654     15     15      1
1522284766    655    655     15     15      0
1522284767    656    656     15     15      0
1522284767    657    657     15     15      0
1522284773    658    658     15     15      0
1522284775    659    659     15     15      0
1522284776    660    660     15     15      0
1522284776    661    661     15     15      2
1522284777    662    662     15     15      6
1522284777    663    663     15     15      3
1522284777    664    664     15     15      2
1522284778    665    665     15     15      4
1522284778    666    666     15     15      3
1522284779    667    667     15     15      2
1522284779    668    668     15     15      1
1522284780    669    669     15     15      1
1522284780    670    670     15     15      0
1522284781    671    671     15     15      1
1522284781    672    672     15     15      1
1522284781    673    673     15     15      1
1522284784    674    674     15     15      1
1522284784    675    675     15     15      4
1522284785    676    676     15     15      5
1522284785    677    677     15     15      1
1522284786    678    678     15     15      1
1522284786    679    679     15     15      1
1522284787    680    680     15     15      2
1522284787    681    681     15     15      1
1522284788    682    682     15     15      1
1522284788    683    683     15     15      1
1522284788    684    684     15     15      0
1522284789    685    685     15     15      0
1522284789    686    686     15     15      0
1522284790    687    687     15     15      0
1522284796    688    688     15     15      0
1522284800    689    689     15     15      0
1522284800    690    690     15     15      4
1522284800    691    691     15     15      6
1522284801    692    692     15     15      1
1522284801    693    693     15     15      2
1522284802    694    694     15     15      1
1522284802    695    695     15     15      2
1522284803    696    696     15     15      2
1522284803    697    697     15     15      1
1522284804    698    698     15     15      1
1522284804    699    699     15     15      1
1522284805    700    700     15     15      0
1522284805    701    701     15     15      1
1522284805    702    702     15     15      0
1522284806    703    703     15     15      0
1522284809    704    704     15     15      1
1522284809    705    705     15     15      4
1522284809    706    706     15     15      5
1522284810    707    707     15     15      2
1522284810    708    708     15     15      1
1522284810    709    709     15     15      1
1522284811    710    710     15     15      5
1522284811    711    711     15     15      2
1522284812    712    712     15     15      1
1522284812    713    713     15     15      1
1522284813    714    714     15     15      1
1522284813    715    715     15     15      0
1522284814    716    716     15     15      1
1522284815    717    717     15     15      1
1522284815    718    718     15     15      0
1522284824    719    719     15     15      1
1522284824    720    720     15     15      3
1522284825    721    721     15     15      0
1522284825    722    722     15     15      2
1522284825    723    723     15     15      2
1522284826    724    724     15     15      1
1522284826    725    725     15     15      2
1522284827    726    726     15     15      2
1522284827    727    727     15     15      1
1522284828    728    728     15     15      1
1522284828    729    729     15     15      0
1522284829    730    730     15     15      1
1522284829    731    731     15     15      1
1522284830    732    732     15     15      1
1522284830    733    733     15     15      0
1522284833    734    734     15     15      1
1522284833    735    735     15     15      4
1522284833    736    736     15     15      5
1522284834    737    737     15     15      2
1522284835    738    738     15     15      1
1522284835    739    739     15     15      1
1522284836    740    740     15     15      1
1522284836    741    741     15     15      1
1522284836    742    742     15     15      1
1522284837    743    743     15     15      1
1522284837    744    744     15     15      0
1522284838    745    745     15     15      0
1522284838    746    746     15     15      0
1522284840    747    747     15     15      0
1522284845    748    748     15     15      0
1522284849    749    749     15     15      0
1522284849    750    750     15     15      4
1522284849    751    751     15     15      1
1522284850    752    752     15     15      1
1522284850    753    753     15     15      2
1522284851    754    754     15     15      1
1522284851    755    755     15     15      7
1522284851    756    756     15     15      2
1522284852    757    757     15     15      2
1522284852    758    758     15     15      1
1522284853    759    759     15     15      0
1522284853    760    760     15     15      0
1522284854    761    761     15     15      1
1522284854    762    762     15     15      1
1522284855    763    763     15     15      0
1522284857    764    764     15     15      1
1522284857    765    765     15     15      4
1522284858    766    766     15     15      6
1522284859    767    767     15     15      2
1522284859    768    768     15     15      1
1522284860    769    769     15     15      1
1522284860    770    770     15     15      2
1522284861    771    771     15     15      1
1522284861    772    772     15     15      1
1522284861    773    773     15     15      0
1522284862    774    774     15     15      0
1522284862    775    775     15     15      1
1522284863    776    776     15     15      1
1522284864    777    777     15     15      0
1522284865    778    778     15     15      0
1522284871    779    779     15     15      0
1522284873    780    780     15     15      0
1522284874    781    781     15     15      0
1522284874    782    782     15     15      2
1522284874    783    783     15     15      4
1522284875    784    784     15     15      2
1522284875    785    785     15     15      2
1522284876    786    786     15     15      4
1522284876    787    787     15     15      2
1522284876    788    788     15     15      1
1522284877    789    789     15     15      1
1522284877    790    790     15     15      1
1522284878    791    791     15     15      1
1522284878    792    792     15     15      1
1522284879    793    793     15     15      1
1522284879    794    794     15     15      0
1522284882    795    795     15     15      1
1522284882    796    796     15     15      4
1522284882    797    797     15     15      7
1522284883    798    798     15     15      2
1522284883    799    799     15     15      1
1522284884    800    800     15     15      2
1522284885    801    801     15     15      3
1522284885    802    802     15     15      1
1522284886    803    803     15     15      0
1522284886    804    804     15     15      1
1522284886    805    805     15     15      0
1522284887    806    806     15     15      0
1522284888    807    807     15     15      1
1522284889    808    808     15     15      0
1522284889    809    809     15     15      0
1522284897    810    810     15     15      0
1522284897    811    811     15     15      0
1522284898    812    812     15     15      2
1522284898    813    813     15     15      2
1522284899    814    814     15     15      2
1522284899    815    815     15     15      2
1522284900    816    816     15     15      3
1522284900    817    817     15     15      2
1522284900    818    818     15     15      1
1522284901    819    819     15     15      1
1522284901    820    820     15     15      1
1522284902    821    821     15     15      1
1522284902    822    822     15     15      1
1522284903    823    823     15     15      1
1522284903    824    824     15     15      0
1522284906    825    825     15     15      1
1522284906    826    826     15     15      4
1522284906    827    827     15     15      4
1522284907    828    828     15     15      2
1522284907    829    829     15     15      1
1522284908    830    830     15     15      1
1522284908    831    831     15     15      2
1522284909    832    832     15     15      2
1522284909    833    833     15     15      1
1522284910    834    834     15     15      1
1522284910    835    835     15     15      1
1522284912    836    836     15     15      1
1522284913    837    837     15     15      0
1522284913    838    838     15     15      0
1522284913    839    839     15     15      0
1522284919    840    840     15     15      0
1522284919    841    841     15     15      0
1522284920    842    842     15     15      0
1522284921    843    843     15     15      2
1522284922    844    844     15     15      1
1522284922    845    845     15     15      4
1522284923    846    846     15     15      5
1522284923    847    847     15     15      2
1522284924    848    848     15     15      2
1522284924    849    849     15     15      4
1522284925    850    850     15     15      2
1522284925    851    851     15     15      1
1522284925    852    852     15     15      1
1522284926    853    853     15     15      1
1522284926    854    854     15     15      1
1522284927    855    855     15     15      1
1522284927    856    856     15     15      1
1522284928    857    857     15     15      1
1522284928    858    858     15     15      1
1522284931    859    859     15     15      0
1522284931    860    860     15     15      4
1522284931    861    861     15     15      5
1522284932    862    862     15     15      1
1522284932    863    863     15     15      1
1522284933    864    864     15     15      1
1522284933    865    865     15     15      2
1522284934    866    866     15     15      1
1522284934    867    867     15     15      1
1522284936    868    868     15     15      1
1522284937    869    869     15     15      0
1522284937    870    870     15     15      0
1522284938    871    871     15     15      0
1522284938    872    872     15     15      0
1522284939    873    873     15     15      0
1522284943    874    874     15     15      0
1522284944    875    875     15     15      1
1522284945    876    876     15     15      3
1522284945    877    877     15     15      1
1522284946    878    878     15     15      2
1522284946    879    879     15     15      2
1522284946    880    880     15     15      3
1522284947    881    881     15     15      1
1522284947    882    882     15     15      1
1522284948    883    883     15     15      1
1522284948    884    884     15     15      1
1522284949    885    885     15     15      1
1522284949    886    886     15     15      1
1522284950    887    887     15     15      0
1522284950    888    888     15     15      0
1522284950    889    889     15     15      1
1522284954    890    890     15     15      0
1522284954    891    891     15     15      4
1522284954    892    892     15     15      1
1522284955    893    893     15     15      2
1522284955    894    894     15     15      1
1522284956    895    895     15     15      1
1522284956    896    896     15     15      2
1522284956    897    897     15     15      1
1522284957    898    898     15     15      1
1522284959    899    899     15     15      1
1522284963    900    900     15     15      0
1522284964    901    901     15     15      0
1522284964    902    902     15     15      0
1522284965    903    903     15     15      0
1522284965    904    904     15     15      0
1522284968    905    905     15     15      0
1522284968    906    906     15     15      4
1522284968    907    907     15     15      5
1522284969    908    908     15     15      2
1522284969    909    909     15     15      1
1522284970    910    910     15     15      1
1522284970    911    911     15     15      2
1522284971    912    912     15     15      1
1522284971    913    913     15     15      1
1522284971    914    914     15     15      1
1522284972    915    915     15     15      1
1522284972    916    916     15     15      1
1522284973    917    917     15     15      1
1522284973    918    918     15     15      1
1522284974    919    919     15     15      0
1522284977    920    920     15     15      1
1522284978    921    921     15     15      1
1522284978    922    922     15     15      2
1522284982    923    923     15     15      1
